UniqueCount	AmbigCount
0	14
0	46
0	9
0	13
0	14
0	0
0	0
0	0
0	0
0	0
37	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	35
7	10
0	9
4	4
0	4
1	2
0	2
1	5
0	5
0	3
1	6
0	7
0	0
0	0
0	0
1	0
0	7
0	0
0	35
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40631	185
46402	12943
210575	9209
90743	369
13798	8814
49909	11330
54727	150
8789	37
20087	3073
125107	3407
85712	222
18130	98
76720	152
0	0
0	0
52	433
0	400
3	0
0	306
0	483
0	0
0	0
0	1
0	1
22	45
5	41
0	334
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	31
0	32
0	12
0	10
0	6
0	0
0	0
5	2696
15	2435
0	1629
0	0
1	0
0	0
0	0
0	11038
2	5252
0	6
0	0
0	601
0	613
3	506
0	1887
0	1211
0	1772
8	6398
3	7064
5	7061
20	7645
2	1996
0	181
0	744
0	1072
0	240
0	3531
0	2777
0	2435
0	4
0	0
348	80
0	11
0	0
2	80
0	42
0	31
0	2
1	35
0	0
2	36
0	40
0	36
0	29
0	0
0	0
0	0
0	0
0	0
1547	426
13	420
0	0
0	22
0	13
0	1
0	1
0	59
0	1876
0	2155
0	6
0	304
405	491
0	392
0	339
0	194
0	0
39	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	431
0	0
0	3216
5	4400
3	3214
0	586
0	604
1	0
0	44
0	0
0	0
0	189
203	762
9	730
19	428
1	337
7	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
59	237
0	2
0	2
0	0
0	0
310	38971
45	19896
286	28324
22	17665
26	33659
57	12377
4	10876
53	18346
21	325
32	3668
17	2245
0	1279
80	2053
0	3
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	47
0	4
39	1
0	798
0	1
0	0
36	284
0	437
6	1858
1	1702
5	224
2	186
0	85
0	85
3	89
3	89
620	1
25	3
621	168
77	168
15	15
0	0
0	0
0	4
0	0
0	3
0	3
0	2
0	4587
0	4650
0	4420
0	751
7	19
0	0
4	0
0	0
0	3
0	10
0	14
0	7
0	12
0	4
0	4
0	1
0	19
0	5
0	13
0	21
0	3
0	13
0	5
0	1
0	0
23	474
0	40
0	0
0	0
53	0
0	0
0	0
0	0
0	0
0	11
0	7
0	103
0	0
367	1
0	481
603	2749
29	2614
7	1202
6	2191
0	0
0	587
0	597
1	11
8	173
17	523
16857	41
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	182
0	35
31	477
9	447
1	157
1	135
0	194
0	50
17	163
3	209
0	8
0	95
0	42
0	90
0	84
0	1
0	2
0	0
0	22
0	21
0	8
0	2
0	95
0	85
2043	1222
1	71
5	984
0	886
2	59
0	240
0	236
3	59
0	223
10	481
1	0
10108	7814
188	4088
4	5346
0	0
0	0
0	0
0	0
0	0
0	0
0	0
72	36
1706	679
0	575
0	14
0	0
0	0
0	0
3	0
0	0
0	74
7	734
1	126
22	162
15	649
1	450
0	10
14	485
41	621
0	205
0	30
0	60
2	42
1	236
3	177
0	12
298	99
0	5
59	739
2	46
3	279
0	442
0	201
2	42
0	212
0	53
0	210
0	442
3	9
0	0
2	14
3	0
0	5
0	2
0	9
0	0
0	0
396	261
0	0
0	0
0	1
0	2
8	3
0	2
0	0
0	1
0	1
0	0
4	0
0	0
0	0
0	6
223	6
0	6
0	2
0	2
0	3
0	0
0	0
0	6
0	6
0	5
0	3
0	6
0	0
0	6
0	1
0	6
0	6
0	0
0	1
0	0
0	2
0	0
0	1
0	0
0	5
0	3
0	1
0	1
0	5
0	0
0	0
0	0
0	0
0	0
0	1
0	1
99	1035
1525	2377
2	1852
2	1418
0	6
0	5
0	2
0	5
0	0
0	1
0	1
0	0
0	5
0	6
0	5
69	1072
18	395
407	1223
1	169
141	333
2840	3855
0	705
56	3146
202	7510
0	411
1	39
0	203
2	54
13	186
0	1467
4	240
4	541
0	32
9	7343
0	7595
1	6993
143	300
0	299
23	991
1	36
4	539
5	1059
75	1099
3	89
0	28
7	73
3	33
3	0
358	1514
18	1482
0	34
2	8
0	14
0	0
0	0
0	0
0	0
0	0
234	295
3	123
2	103
9	114
24	5
6	559
4	844
2	174
0	137
0	62
10	11
0	792
0	176
0	0
0	0
0	0
0	2
0	3
0	3
0	1356
1	1356
1	5551
16	453
0	5532
606	545
1	545
2744	4352
3	3971
0	362
3	389
209	2749
86	2750
54	963
1	789
4	54
67	612
96	522
43	143
64	93
11	124
0	497
1	133
4	10
0	10
608	3773
50	814
280	3516
24	3002
14	657
0	815
11	105
0	0
20	166
34	156
0	138
0	17
0	188
0	12
1	62
0	62
0	2
7	35
4	24
1	24
0	3
0	1
36	561
251	788
9	694
17	37
0	29
564	244
1	10
0	226
0	5
6	7
119	1918
62	1848
17	503
1	1254
1	1256
15	1370
0	1495
11	48
0	0
1	0
0	0
0	0
0	0
7	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
824	728
1	341
3	139
0	377
1	112
8	310
0	13
2558	1498
9	1104
0	10
6	41
0	1389
0	0
0	0
549	2
0	0
0	0
0	0
6929	4609
1	686
10	2775
2	1586
0	624
1	188
19	138
0	29
0	13
5	10
0	46018
0	36842
0	36771
0	36854
109	103
13	103
25	57
1	145
590	146
2	84
0	26
0	28
0	30
1	38
25	524
4	369
2	44
6	2
0	128
0	309
0	382
0	16
2	12
0	122
1	421
18	421
4	1
0	8
0	37
21	307
4	88
20	380
4	270
0	185
2	95
7	141
179	1435
38	1282
5	275
4	219
0	41
1455	119
1	1
4	19
5	97
9	1624
25	1731
82	2543
25	79
2	1614
4	33
0	392
9	538
2	29
11	494
41	280
12	4
35	1392
0	63
0	3
1	53
0	364
1	1
3	452
0	680
0	40
0	562
2	6
0	80
0	38
1	25
0	0
0	45
0	599
0	154
0	80
0	82
2	1228
0	1163
1	3997
0	3987
58	162
0	39
0	40
5	108
0	15
2	233
1	58
3	147
30	146
4	36
2	20
0	7
0	8
67	464
26	84
0	464
0	0
0	0
0	0
0	0
2	8
0	4
0	25
115	42
0	5
0	0
0	0
0	344
9	148
41	1767
4	65
0	27
1	491
0	695
0	100
1	130
0	56
4	2
2	278
17	1646
0	0
0	0
1	535
1	400
0	536
0	484
136	732
54	164
0	477
1	387
6	736
0	455
0	0
1	163
16	343
0	0
1	14
0	0
0	0
23	16
0	0
0	0
0	6
8	3
0	0
2	3
45	294
0	0
0	0
0	1
0	0
0	80
0	10
0	22
0	2
0	16
0	3
0	30
0	10
0	80
13	965
0	839
173	1692
5	872
5	0
3	0
0	0
0	0
0	0
7	218
1	41
0	98
0	72
17	154
0	22
1	14
0	29
4	49
4	144
9	0
0	0
0	0
0	0
0	0
2	78
16	177
7	85
0	168
0	164
5	51
0	31
0	34
0	155
2	12488
0	12631
0	8377
0	9230
0	9936
0	9900
0	9822
30	6652
0	8865
3	7571
75	5793
4	571
1	49
0	0
0	13320
0	12896
5	12135
0	12837
1	9194
0	12229
2	12246
3	3
0	8
0	3
2	3
0	5
0	1
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1195
0	4
6660	24
816	113
0	106
18	5
45	7
1	522
0	462
3	172
0	151
3	130
0	195
0	170
2	9
0	10
0	13
0	33
0	15
0	14
0	4
0	18
0	23
0	10
0	45
0	102
0	85
0	32
0	0
0	0
0	0
1	458
1	500
1	482
0	506
2	447
0	502
69	1924
0	127
0	881
1	0
0	1845
1	110
0	99
0	110
480	2296
4	2100
4	0
49	2296
36	844
5	30
0	541
0	50
0	7
1	252
2	4
61	695
2	9
0	34
11	349
0	26
3	69
1	26
0	0
5	25
19	135
5	14
2	90
2	60
0	53
706	265
3	60
0	58
0	55
5	255
0	41
1	5
0	1529
2	1816
11	200
7	4
2	19
16	0
0	83
1	12
0	10
2	4
4	302
235	575
12	99
0	1136
41	22
0	6
0	19
0	2
0	1
1	1
0	1
0	0
0	0
0	0
836	2370
7	2131
11	54
3	85
2	280
14	274
0	199
0	0
105	39
0	18
0	2
1	22
0	162
0	22
0	7
0	4
0	2
1	5
1	155
0	9
5	49
0	11
1	83
0	4
0	7
0	0
29	27
0	22
0	10
1	0
9	2888
0	2899
0	22
4	1574
3	1228
10	96
5	2
2	13
581	2
110	375
0	349
169	454
16	99
22	2790
214	3440
37	3038
0	81
1	47
0	0
5	277
1	53
4	37
1	153
0	83
4	154
1	106
0	0
0	0
0	139
0	68
0	57
0	73
0	79
12	168
0	109
0	136
0	3
0	0
0	206
2	280
0	28
16	221
0	32
0	24
4	15
2	6
0	8
0	58
32	84
5	115
0	46
0	0
0	0
0	0
0	0
0	0
0	119
0	112
2	74
1	55
0	31
0	34
0	9
5	101
3263	3251
5	3246
950	1121
18	1114
1	287
7	296
0	322
29	5
0	0
0	0
0	0
0	0
0	11
0	0
0	23
0	19
0	27
0	11
0	20
0	22
0	15
0	28
3	10
0	10
0	17
0	28
0	24
0	28
0	28
0	30
0	29
0	25
0	12
0	2
0	29
0	17
0	27
0	28
0	27
0	32
0	22
0	22
0	26
0	21
0	11
0	30
0	9
0	11
0	21
0	15
0	18
0	19
0	14
0	28
0	18
0	24
0	27
0	20
0	7
0	16
0	4
0	11
0	3
0	5
3	12
0	17
0	12
0	5
0	5
0	3
0	2
20	126
1	128
1	14
0	2
6	1
2	0
479	1264
0	201
1	254
0	339
0	276
9	861
2	0
0	0
0	0
211	3538
3	3466
0	818
0	83
0	150
0	119
1	6
3	16
1	54
20	4940
1	4930
3	6640
1	0
1249	7018
1	6512
1	4386
1	4068
8	4437
6	25
102	975
0	6617
2	93
22	1045
4	525
2	477
4	1021
15	1182
74	471
3	727
37	993
0	260
1	182
0	180
11	2
35	2
1	40
0	131
0	138
1	14
0	49
1	30
0	77
3	77
1	80
0	2
416	3046
1	234
9	1688
11	1892
16	509
5	266
3	132
1	1627
3	453
5	22
0	447
0	402
0	566
0	493
6	346
0	1357
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	224
0	108
1	1
4	216
0	148
3	103
0	0
0	269
4	421
5	353
4	283
1	191
1	0
6	30
2	31
0	140
0	87
0	166
279	5934
21	864
0	2163
13	2084
1	1747
23	1383
2	413
3	2
2	77
5	1
0	4704
1532	277
2	15
31	254
0	290
0	617
0	0
0	685
12	1364
0	145
0	781
0	597
0	1035
0	1255
0	1246
0	1219
0	1148
0	1089
2	837
0	899
0	22
60	796
0	301
0	694
0	900
0	72
1	467
0	552
1	12
0	284
0	8
2	60
0	10
0	0
0	0
0	0
285	8354
702	13040
54	7764
144	446
12	8372
14	0
0	26
0	593
0	208
3	1598
19	1671
0	41
1	29
0	1110
0	5
0	14
0	36
0	11
0	34
6	46
0	4
0	46
1	21
0	54
1	10
0	0
3	53
0	0
0	3
0	53
0	3
0	0
2	874
0	589
6	881
0	237
0	346
251	228
2	112
6	185
0	15
2	77
0	0
0	1118
0	320
0	409
0	246
0	355
5	299
4	19
0	337
0	78
192	1185
0	176
0	88
4	67
5	32
0	46
8	20
13	21
0	51
0	47
3	47
2	38
0	23
1	2
0	2
0	0
0	2
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
781	368
0	251
3	1
58	115
0	34
0	38
0	37
0	34
0	32
0	31
0	30
0	2
0	13
0	37
0	33
1	38
0	11
0	269
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	5730
464	10797
3	4075
0	2485
0	5370
5	5305
0	10841
1	325
0	2437
293	3264
0	1
0	463
17	183
0	277
2	94
6	364
4	334
1	191
17	66
11	2673
36	4271
9	418
0	2693
3	56
8	454
1	2243
26	3465
2	245
3	142
6	168
166	2265
0	145
9	96
10	3140
0	0
0	0
0	0
0	0
0	110
76	4724
0	4086
0	4481
0	3865
18	3738
0	3472
0	245
0	194
0	1438
0	2098
3	3
1	7
0	1741
0	231
1	157
0	68
0	278
3	56
3	480
3	240
9	143
0	70
0	198
1	21
1	257
0	40
0	50
0	52
53	863
0	235
0	814
0	19
80	12
0	13
6	855
0	257
19	155
5	300
150	266
1	384
14	283
0	122
0	187
0	11
0	78
1	69
4	8
1	20
1	29
0	1
1	0
0	0
0	0
0	0
0	0
2	98
27	1084
8	111
9	1102
1	17
6	764
0	379
0	134
0	184
0	84
12	0
0	0
1	12
0	0
0	11
0	0
0	12
0	1
0	0
0	1
0	1
5	1495
19	1484
1	1085
0	1106
4	87
0	24
0	123
0	230
1	647
0	59
0	125
52	1120
18	490
0	803
0	365
27	768
0	603
0	240
1	239
2	19
0	140
0	295
0	121
0	327
0	21
1	8
2	5
0	5
8	14
3	5
2	1968
3	1661
3	1686
1	1386
0	17
5	55
1	0
3582	76708
58	9
0	63237
0	25020
55	69333
1	60490
0	55812
9	69144
177	31132
40	62818
9	58362
2	3
0	3
0	3
1	0
804	224
6	70
10	51
584	469
17	544
0	14
2	135
0	183
0	56
9	1008
6	191
33	1525
1	157
3	1020
0	105
0	207
4	1517
0	264
1802	270
1	200
7	57
0	119
346	1047
1	981
2	150
24	20
2	85
0	485
6	24
6	37
0	259
7	178
0	112
1	38
40	4055
15	568
44	491
58	4788
10	483
3	5576
0	4876
0	4791
0	6137
2	5660
4	4767
0	972
0	32
1	0
43	1145
27	49
12	332
0	707
0	1149
15	897
0	772
11	464
13	793
7	250
2	247
8	2
6	5048
0	4738
5	5346
9	16
2	16
6	770
57	958
7	888
3	436
0	485
8	139
4	117
0	26
0	83
3	27
15	0
0	38
0	0
13	7099
4	6993
1	5961
0	6686
0	7061
2	79
4	232
0	3059
14	3105
0	3118
3	73
0	7159
12	1892
0	82
3	0
0	0
0	1
0	1
161	612
0	323
6	61
0	607
37	432
19	139
28	513
9	522
5	37
27	791
1	22
8	164
1	45
0	6
7	35
0	11
0	7
0	8
8	9
0	1
0	14
0	14
0	70
10	52
0	2
0	5
0	65
0	21
0	3
0	69
3	990
0	0
0	14
0	975
0	4
0	34
0	964
0	0
0	966
0	975
0	140
0	973
0	83
0	21
0	897
0	0
0	0
6	15
3	15
1	7
1	0
0	5
0	1
0	164
0	50
21	141
0	39
5	183
0	159
28	169
1	164
1	0
0	82
0	94
2	1
4	98
57	1569
0	1526
0	2774
0	2922
5	275
2	133
22	111
0	2725
73	2731
7	2570
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	10
3	41
1	401
1492	404
3	50
0	58
1	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	13
0	16
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
236	12810
63	11083
3	8753
12	10622
0	9560
0	722
26	563
0	359
0	240
0	214
0	15
4	266
2	145
1	568
0	447
0	94
8	3
18	159
1	101
14	102
0	388
0	84
8	34
0	27
0	355
0	124
0	303
1	197
0	11
0	2
0	1
0	0
1	3
0	176
0	47
0	47
0	13
0	7
0	6
0	4
0	25
3	10
280	3753
72	3411
32	1500
0	855
1	3095
0	187
45	216
9	158
1	62
77	262
4	199
0	74
0	105
0	122
0	0
0	0
0	0
0	0
1	27
701	19181
2	8964
5911	19160
0	10634
25	14
3	6428
0	1448
10	1331
22	30
0	7563
3	72
65	514
5	151
0	42
0	28
0	466
3	15
0	0
0	0
8	8
0	9
0	4
1	3
0	10
18	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	1
0	1
0	0
0	0
2	2
0	1
0	2
478	753
1	289
1	255
0	103
0	205
2	2
1	13
6	179
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	1
0	1
223	1859
0	37
3	1526
19	1540
0	14
14	39
8	172
1	5
75	7
3	0
1	6
3	1
0	0
0	0
27	2
7	18467
2	18469
7	18467
0	18468
54	18470
82	18467
39	18467
0	18584
52	13745
92	16790
0	1197
0	229
0	114
0	84
0	7
0	14
0	0
0	0
0	2
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3292
9	3602
92	3398
2	2372
0	88
0	94
3	128
0	5
0	1
0	10
4	2
0	3
1	4
0	5
0	6
0	130
1	2
0	3
0	10
8	40
0	6
1	4
0	0
0	4
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
426	2098
63	1759
0	312
7	308
4	506
11	175
409	277
5	277
2	60
0	89
0	289
0	376
1	65
4	67
0	402
0	387
3	340
11	336
0	202
0	200
0	265
0	12
6	27
10	70
0	119
0	300
0	101
0	110
0	228
0	149
2	202
0	7
0	0
0	0
0	0
0	0
0	0
554	0
1708	3260
4	179
0	1986
0	129
7	227
11	400
6	540
86	202
0	58
2	228
4	22
6	310
1	407
3	30
672	246
2	1
1	144
0	215
0	85
22	22
0	18
0	18
83	275
1	18
10	244
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	41
0	30
0	16
0	9
0	2
0	4
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	2709
0	539
8	535
9	75
6	263
0	627
2	77
2	834
0	525
0	172
0	1423
1	337
0	1
5	10
0	1
0	0
0	9
0	1
0	1
0	0
0	0
568	578
3	98
0	14
20	464
0	0
1	16
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	18
0	11
3	590
20	617
1	38
0	104
0	25
0	25
0	33
4	726
10	36
4	15
18	31
0	11
0	35
1	29
8	33
1	720
0	0
0	0
0	0
0	0
0	0
1410	10608
463	1777
3	1055
2	1200
1575	9687
5	53
19	233
1	124
132	2568
6	10
4	259
1	173
1	42
0	223
0	203
0	4
10	167
3	6
0	19
7	15
2	9
4	16
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
5	467
7	475
0	488
0	63
0	2
1	12
0	0
0	0
5	14
2	20
0	64
1	0
6	53
2	9
1	84
2	1898
9	1692
2	1101
0	8
2	880
2	38
0	3
0	12
0	829
0	805
2	53
0	5
0	53
0	59
0	30
0	24
0	29
0	7
0	1411
1	1127
0	49
0	254
2	52
2	84
1	254
0	196
1	8
12	256
1	65
0	24
3	210
0	28
1	31
0	31
0	106
25	312
1	22
8	8
0	291
0	13
6	6
1	170
0	4
16	288
12	9
0	0
0	0
0	0
0	0
0	0
21	499
13	133
5	35
3	0
5	0
4	1183
2244	1195
5	571
1	102
0	116
6	994
3	1874
0	1539
13	201
3	96
4	521
48	1454
19	976
0	1488
17	1388
1	34
3	69
0	217
137	82
0	34
2634	6
13	1065
5	412
0	3
3	60
696	179
0	44
1	116
94	1033
0	101
0	138
1	104
0	91
5	72
0	63
0	56
1	7
0	7
0	4
0	1
0	1
1	130
0	25
22	561
4	933
4	993
0	169
11	519
8	302
9	96
3	16
0	108
4	299
0	12
0	39
3	42
1	34
6	4579
14	1875
0	4556
5	4501
3	7544
57	8557
95	8145
189	10617
1	9521
2	5487
4	6577
4	162
19	6316
0	6176
0	2059
3	8589
180	29
2	1014
0	854
4	654
0	441
0	95
0	292
6	260
7	299
0	101
4	28
0	21
0	22
0	0
0	0
0	0
1221	336
8	287
9	257
24	193
3	149
5	66
0	5
0	5
0	4
0	6
0	5
1	2
0	1
0	5
21	17
0	18
0	7
0	8
0	0
0	53
7	67
0	67
0	44
0	0
0	0
0	62
0	4
1	8
18	35
0	1
0	7
0	0
0	0
0	36
1	15
0	8
4	1814
60	128
0	55
3	50
0	20
10	6
0	137
231	3963
0	3399
3	1491
0	1376
2	1514
3	1705
0	724
1	379
182	1
1	1
0	0
0	0
1	0
13	328
60	911
46	170
13	262
9	260
0	92
0	0
0	24
3	86
0	87
2	44
16	379
9	1985
1	2287
0	3643
208	1943
0	4085
60	4606
2	2270
1	2236
3	985
4	83
0	848
180	198
0	3
4	0
1	451
3	1062
2	1047
16	346
1	239
1	33
0	72
1	0
101	463
0	425
0	26
0	32
0	438
0	19
1	36
0	41
0	394
1	439
0	15
0	454
0	21
0	10
0	1
0	14
0	10
0	11
0	50
14	1877
6	3887
6	1101
3	1254
0	1911
5	1751
0	431
1	954
18	1467
5	484
2	224
0	743
0	598
12	533
0	365
3	482
5	92
3	2666
1	0
41	3
0	5
0	479
1	381
5	157
0	480
0	66
0	97
0	24
0	3
0	2
0	292
0	293
0	0
0	6
1	221
1	221
0	4
0	16
2	102
3	215
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	561
27	545
24	2
1	469
0	446
0	344
6	8
5	12
10	113
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	86
0	84
0	79
0	82
0	11
0	7
0	6
0	4
0	6
0	7
0	5
0	4
0	5
0	7
0	0
0	0
0	0
0	0
0	0
0	766
139	12379
101	2188
13	901
103	1490
0	1407
20	878
2	1572
0	929
4	9521
1	567
0	951
52	10631
0	963
2	1505
5	2
4	70
2	256
5	645
2	841
9	28
0	0
0	0
5	0
1160	1141
0	252
0	335
11	675
6	472
4	2
158	693
49	749
0	206
5	3041
27	3009
16	0
1	305
2	398
179	819
0	360
7	3144
0	267
0	267
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
79	7863
4	1307
0	6281
5	0
0	1
0	1
0	1
0	0
0	0
106	535
1	10
0	192
0	54
0	63
0	4
1	497
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
128	84
0	84
0	13
138	50
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
1	0
0	0
1	0
0	0
2	146
11	14
0	27
0	1
0	11
0	167
2	193
0	160
3720	383
7	247
2	83
2	0
0	30
0	0
6	11
19	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
199	3
0	0
11	369
15	576
166	748
12	57
13	136
39	290
14	102
0	159
24	28
0	40
5	38
0	101
0	4
29	105
0	679
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
